1,1,28,6,0,0,0,0
1,1,56,9,0,0,0,0
1,1,41,31,0,0,0,0
1,0,45,35,0,0,0,0
1,1,76,22,0,0,0,0
1,1,36,28,0,0,0,0
1,1,6,1,0,0,0,0
1,1,48,6,0,0,0,0
1,1,30,25,0,0,0,0
1,1,106,75,0,0,0,0
1,1,84,57,0,0,0,0
1,1,13,12,0,0,0,0
1,1,84,57,0,0,0,0
1,1,9,31,0,0,0,0
1,1,85,57,0,0,0,0
1,1,39,3,0,0,0,0
1,1,28,25,0,0,0,0
1,1,49,3,0,0,0,0
1,1,42,27,0,0,0,0
1,1,42,31,0,0,0,0
1,1,44,35,0,0,0,0
1,1,35,32,0,0,0,0
1,1,87,5,0,0,0,0
1,1,25,3,0,0,0,0
1,1,50,41,0,0,0,0
1,1,53,41,0,0,0,0
1,1,50,5,0,0,0,0
1,1,83,58,0,0,0,0
1,1,25,4,0,0,0,0
1,1,68,6,0,0,0,0
1,0,25,11,0,0,0,0
1,1,24,14,0,0,0,0
1,1,109,4,0,0,0,0
1,1,34,28,0,0,0,0
1,1,66,5,0,0,0,0
1,1,45,5,0,0,0,0
1,1,94,5,0,0,0,0
1,1,49,7,0,0,0,0
1,1,7,5,0,0,0,0
1,1,17,12,0,0,0,0
1,1,57,6,0,0,0,0
1,1,37,27,0,0,0,0
1,1,10,18,0,0,0,0
1,1,52,5,0,0,0,0
1,1,72,6,0,0,0,0
1,1,97,4,0,0,0,0
1,1,59,25,0,0,0,0
1,1,50,5,0,0,0,0
1,1,15,14,0,0,0,0
1,1,46,5,0,0,0,0
1,1,32,28,0,0,0,0
1,1,50,7,0,0,0,0
1,1,64,48,0,0,0,0
1,1,9,41,0,0,0,0
1,1,92,82,0,0,0,0
1,1,59,5,0,0,0,0
1,1,25,13,0,0,0,0
1,1,90,5,0,0,0,0
1,1,52,6,0,0,0,0
1,1,32,28,0,0,0,0
1,1,28,25,0,0,0,0
1,1,86,57,0,0,0,0
1,1,16,15,0,0,0,0
1,1,61,32,0,0,0,0
1,1,105,4,0,0,0,0
1,1,52,34,0,0,0,0
1,1,38,27,0,0,0,0
1,1,46,5,0,0,0,0
1,1,21,6,0,0,0,0
1,1,4,4,0,0,0,0
1,1,50,5,0,0,0,0
1,1,96,5,0,0,0,0
1,1,40,3,0,0,0,0
1,1,47,8,0,0,0,0
1,1,61,49,0,0,0,0
1,1,4,1,0,0,0,0
1,1,39,5,0,0,0,0
1,1,39,27,0,0,0,0
1,1,53,25,0,0,0,0
1,1,105,76,0,0,0,0
1,1,61,28,0,0,0,0
1,1,31,19,0,0,0,0
1,1,109,4,0,0,0,0
1,1,36,31,0,0,0,0
1,1,9,8,0,0,0,0
1,1,6,6,0,0,0,0
1,1,47,10,0,0,0,0
1,1,34,28,0,0,0,0
1,1,84,57,0,0,0,0
1,1,55,25,0,0,0,0
1,1,38,27,0,0,0,0
1,1,48,35,0,0,0,0
1,1,39,3,0,0,0,0
1,1,22,20,0,0,0,0
1,1,15,11,0,0,0,0
1,1,60,24,0,0,0,0
1,1,43,8,0,0,0,0
1,1,30,25,0,0,0,0
1,1,79,9,0,0,0,0
1,1,38,5,0,0,0,0
1,1,18,9,0,0,0,0
1,1,85,57,0,0,0,0
1,1,65,5,0,0,0,0
1,1,39,27,0,0,0,0
1,1,109,4,0,0,0,0
1,1,49,5,0,0,0,0
1,1,37,31,0,0,0,0
1,1,6,4,0,0,0,0
1,1,22,3,0,0,0,0
1,1,9,8,0,0,0,0
1,1,34,2,0,0,0,0
1,1,5,3,0,0,0,0
1,1,106,75,0,0,0,0
1,1,15,14,0,0,0,0
1,1,55,9,0,0,0,0
1,1,84,6,0,0,0,0
1,1,86,57,0,0,0,0
1,1,23,3,0,0,0,0
1,1,88,84,0,0,0,0
1,1,26,12,0,0,0,0
1,1,33,19,0,0,0,0
1,1,37,27,0,0,0,0
1,1,48,5,0,0,0,0
1,1,59,25,0,0,0,0
1,1,78,22,0,0,0,0
1,1,60,5,0,0,0,0
1,1,69,27,0,0,0,0
1,1,49,5,0,0,0,0
1,1,90,28,0,0,0,0
1,0,20,17,0,0,0,0
1,1,89,5,0,0,0,0
1,1,38,3,0,0,0,0
1,1,85,5,0,0,0,0
1,1,49,26,0,0,0,0
1,1,36,6,0,0,0,0
1,1,36,28,0,0,0,0
1,1,87,56,0,0,0,0
1,1,12,2,0,0,0,0
1,1,21,15,0,0,0,0
1,1,44,5,0,0,0,0
1,1,76,5,0,0,0,0
1,1,40,31,0,0,0,0
1,1,20,12,0,0,0,0
1,1,23,12,0,0,0,0
1,1,82,5,0,0,0,0
1,1,33,28,0,0,0,0
1,1,38,3,0,0,0,0
1,1,64,32,0,0,0,0
1,1,42,27,0,0,0,0
1,1,57,17,0,0,0,0
1,1,59,49,0,0,0,0
1,1,93,4,0,0,0,0
1,1,90,5,0,0,0,0
1,1,5,1,0,0,0,0
1,1,5,31,0,0,0,0
1,1,92,4,0,0,0,0
1,1,31,28,0,0,0,0
1,1,78,5,0,0,0,0
1,1,58,6,0,0,0,0
1,1,60,5,0,0,0,0
1,1,42,31,0,0,0,0
1,1,93,5,0,0,0,0
1,1,110,4,0,0,0,0
1,1,62,32,0,0,0,0
1,0,17,16,0,0,0,0
1,1,5,4,0,0,0,0
1,1,39,27,0,0,0,0
1,1,92,5,0,0,0,0
1,1,16,15,0,0,0,0
1,1,57,33,0,0,0,0
1,1,44,8,0,0,0,0
1,1,40,31,0,0,0,0
1,1,108,74,0,0,0,0
1,1,49,7,0,0,0,0
1,1,60,5,0,0,0,0
1,1,8,41,0,0,0,0
1,1,49,5,0,0,0,0
1,0,29,45,0,0,0,0
1,1,33,28,0,0,0,0
1,1,67,32,0,0,0,0
1,1,98,4,0,0,0,0
1,1,95,5,0,0,0,0
1,1,78,59,0,0,0,0
1,1,13,12,0,0,0,0
1,1,20,3,0,0,0,0
1,1,30,25,0,0,0,0
1,1,36,31,0,0,0,0
1,1,43,30,0,0,0,0
1,1,62,32,0,0,0,0
1,1,32,5,0,0,0,0
1,1,52,34,0,0,0,0
1,1,80,5,0,0,0,0
1,1,57,50,0,0,0,0
1,1,57,6,0,0,0,0
1,1,73,26,0,0,0,0
1,1,43,6,0,0,0,0
1,1,20,12,0,0,0,0
1,1,25,19,0,0,0,0
1,1,9,6,0,0,0,0
1,1,51,5,0,0,0,0
1,1,84,57,0,0,0,0
1,1,43,27,0,0,0,0
1,1,36,28,0,0,0,0
1,1,50,6,0,0,0,0
1,1,54,40,0,0,0,0
1,1,60,24,0,0,0,0
1,1,53,34,0,0,0,0
1,1,60,33,0,0,0,0
1,1,70,5,0,0,0,0
1,1,83,58,0,0,0,0
1,1,30,25,0,0,0,0
1,1,41,31,0,0,0,0
1,1,54,40,0,0,0,0
1,1,29,25,0,0,0,0
1,1,37,27,0,0,0,0
1,1,39,6,0,0,0,0
1,1,82,5,0,0,0,0
1,1,43,5,0,0,0,0
1,1,60,6,0,0,0,0
1,1,36,3,0,0,0,0
1,1,86,57,0,0,0,0
1,1,35,18,0,0,0,0
1,1,54,34,0,0,0,0
1,1,78,5,0,0,0,0
1,1,20,3,0,0,0,0
1,1,93,5,0,0,0,0
1,1,58,25,0,0,0,0
1,1,54,5,0,0,0,0
1,1,50,34,0,0,0,0
1,1,39,3,0,0,0,0
1,1,48,35,0,0,0,0
1,1,95,5,0,0,0,0
1,1,47,35,0,0,0,0
1,1,55,25,0,0,0,0
1,1,81,5,0,0,0,0
1,1,50,34,0,0,0,0
1,1,11,31,0,0,0,0
1,1,24,14,0,0,0,0
1,1,48,10,0,0,0,0
1,1,38,27,0,0,0,0
1,1,56,25,0,0,0,0
1,1,84,57,0,0,0,0
1,1,84,57,0,0,0,0
1,1,45,30,0,0,0,0
1,1,53,5,0,0,0,0
1,1,94,81,0,0,0,0
1,1,35,32,0,0,0,0
1,1,35,28,0,0,0,0
1,1,53,25,0,0,0,0
1,1,64,48,0,0,0,0
1,1,78,5,0,0,0,0
1,1,91,82,0,0,0,0
1,1,40,31,0,0,0,0
1,1,81,6,0,0,0,0
1,1,63,32,0,0,0,0
1,1,44,26,0,0,0,0
1,1,66,5,0,0,0,0
1,1,20,6,0,0,0,0
1,1,85,57,0,0,0,0
1,1,61,32,0,0,0,0
1,1,97,5,0,0,0,0
1,1,105,4,0,0,0,0
1,1,45,6,0,0,0,0
1,1,57,5,0,0,0,0
1,1,93,5,0,0,0,0
1,1,59,25,0,0,0,0
1,1,57,33,0,0,0,0
1,1,27,3,0,0,0,0
1,1,39,27,0,0,0,0
1,1,37,27,0,0,0,0
1,1,84,57,0,0,0,0
1,1,37,4,0,0,0,0
1,1,15,3,0,0,0,0
1,1,11,18,0,0,0,0
1,1,17,12,0,0,0,0
1,1,59,6,0,0,0,0
1,1,52,7,0,0,0,0
1,1,43,8,0,0,0,0
1,1,49,8,0,0,0,0
1,1,47,35,0,0,0,0
1,1,38,31,0,0,0,0
1,1,37,5,0,0,0,0
1,1,106,75,0,0,0,0
1,1,36,28,0,0,0,0
1,1,35,32,0,0,0,0
1,1,11,3,0,0,0,0
1,1,53,25,0,0,0,0
1,1,97,4,0,0,0,0
1,1,23,15,0,0,0,0
1,1,55,34,0,0,0,0
1,1,43,8,0,0,0,0
1,1,82,6,0,0,0,0
1,1,109,74,0,0,0,0
1,1,30,14,0,0,0,0
1,1,17,12,0,0,0,0
1,1,80,59,0,0,0,0
1,1,40,31,0,0,0,0
1,1,35,32,0,0,0,0
1,1,30,25,0,0,0,0
1,1,60,33,0,0,0,0
1,1,62,32,0,0,0,0
1,1,23,19,0,0,0,0
1,1,60,33,0,0,0,0
1,1,58,5,0,0,0,0
1,1,42,31,0,0,0,0
1,1,69,5,0,0,0,0
1,1,44,3,0,0,0,0
1,1,54,8,0,0,0,0
1,1,83,5,0,0,0,0
1,1,86,57,0,0,0,0
1,1,33,28,0,0,0,0
1,1,44,3,0,0,0,0
1,1,94,5,0,0,0,0
1,1,37,31,0,0,0,0
1,1,62,32,0,0,0,0
1,1,81,22,0,0,0,0
1,1,85,57,0,0,0,0
1,1,97,5,0,0,0,0
1,1,62,32,0,0,0,0
1,1,35,32,0,0,0,0
1,1,65,27,0,0,0,0
1,1,42,8,0,0,0,0
1,1,47,5,0,0,0,0
1,1,37,27,0,0,0,0
1,1,49,34,0,0,0,0
1,1,42,4,0,0,0,0
1,1,85,57,0,0,0,0
1,1,19,3,0,0,0,0
1,1,46,35,0,0,0,0
1,1,65,16,0,0,0,0
1,1,49,26,0,0,0,0
1,1,44,30,0,0,0,0
1,1,45,5,0,0,0,0
1,1,60,49,0,0,0,0
1,1,18,12,0,0,0,0
1,1,35,28,0,0,0,0
1,1,45,9,0,0,0,0
1,1,106,75,0,0,0,0
1,1,29,25,0,0,0,0
1,1,90,28,0,0,0,0
1,1,94,5,0,0,0,0
1,1,27,11,0,0,0,0
1,1,86,57,0,0,0,0
1,1,94,4,0,0,0,0
1,1,31,25,0,0,0,0
1,1,39,27,0,0,0,0
1,0,18,17,0,0,0,0
1,1,70,46,0,0,0,0
1,1,5,4,0,0,0,0
1,1,35,32,0,0,0,0
1,1,36,8,0,0,0,0
1,1,78,9,0,0,0,0
1,1,41,31,0,0,0,0
1,1,56,9,0,0,0,0
1,1,25,13,0,0,0,0
1,1,57,5,0,0,0,0
1,1,29,3,0,0,0,0
1,1,58,25,0,0,0,0
1,1,59,25,0,0,0,0
1,1,43,6,0,0,0,0
1,1,60,33,0,0,0,0
1,1,47,3,0,0,0,0
1,1,11,11,0,0,0,0
1,1,52,26,0,0,0,0
1,1,34,28,0,0,0,0
1,1,15,3,0,0,0,0
1,1,50,34,0,0,0,0
1,1,49,26,0,0,0,0
1,1,39,27,0,0,0,0
1,1,97,4,0,0,0,0
1,1,66,27,0,0,0,0
1,1,62,32,0,0,0,0
1,1,18,12,0,0,0,0
1,1,35,32,0,0,0,0
1,1,56,25,0,0,0,0
1,1,51,34,0,0,0,0
1,1,89,5,0,0,0,0
1,1,31,19,0,0,0,0
1,1,76,5,0,0,0,0
1,1,105,76,0,0,0,0
1,1,52,34,0,0,0,0
1,1,36,8,0,0,0,0
1,1,11,41,0,0,0,0
1,1,51,34,0,0,0,0
1,1,55,14,0,0,0,0
1,1,48,4,0,0,0,0
1,1,34,28,0,0,0,0
1,1,57,33,0,0,0,0
1,1,44,26,0,0,0,0
1,1,99,4,0,0,0,0
1,1,43,27,0,0,0,0
1,1,84,57,0,0,0,0
1,1,11,11,0,0,0,0
1,1,54,5,0,0,0,0
1,1,36,4,0,0,0,0
1,1,55,25,0,0,0,0
1,1,44,4,0,0,0,0
1,1,84,57,0,0,0,0
1,1,82,6,0,0,0,0
1,1,15,14,0,0,0,0
1,1,60,33,0,0,0,0
1,1,40,6,0,0,0,0
1,1,49,5,0,0,0,0
1,1,60,49,0,0,0,0
1,1,41,31,0,0,0,0
1,1,85,57,0,0,0,0
1,1,20,20,0,0,0,0
1,1,52,34,0,0,0,0
1,1,54,25,0,0,0,0
1,1,74,26,0,0,0,0
1,1,45,30,0,0,0,0
1,1,84,57,0,0,0,0
1,1,84,57,0,0,0,0
1,1,28,25,0,0,0,0
1,1,89,4,0,0,0,0
1,1,50,8,0,0,0,0
1,1,92,82,0,0,0,0
1,1,57,33,0,0,0,0
1,1,60,33,0,0,0,0
1,1,48,26,0,0,0,0
1,1,52,34,0,0,0,0
1,1,87,56,0,0,0,0
1,0,18,11,0,0,0,0
1,1,54,8,0,0,0,0
1,1,46,26,0,0,0,0
1,1,31,3,0,0,0,0
1,1,85,57,0,0,0,0
1,1,51,26,0,0,0,0
1,1,37,31,0,0,0,0
1,1,50,34,0,0,0,0
1,1,60,33,0,0,0,0
1,1,88,5,0,0,0,0
1,1,73,6,0,0,0,0
1,1,8,41,0,0,0,0
1,1,100,5,0,0,0,0
1,1,11,3,0,0,0,0
1,1,83,6,0,0,0,0
1,1,34,28,0,0,0,0
1,1,46,10,0,0,0,0
1,1,58,6,0,0,0,0
1,1,64,32,0,0,0,0
1,1,19,12,0,0,0,0
1,1,37,31,0,0,0,0
1,1,15,11,0,0,0,0
1,1,111,72,0,0,0,0
1,1,52,26,0,0,0,0
1,1,51,34,0,0,0,0
1,1,38,3,0,0,0,0
1,1,62,24,0,0,0,0
1,1,68,5,0,0,0,0
1,1,66,48,0,0,0,0
1,1,62,32,0,0,0,0
1,1,34,28,0,0,0,0
1,1,106,75,0,0,0,0
1,1,26,14,0,0,0,0
1,1,95,80,0,0,0,0
1,1,39,5,0,0,0,0
1,1,86,57,0,0,0,0
1,1,56,4,0,0,0,0
1,1,50,6,0,0,0,0
1,1,103,4,0,0,0,0
1,1,108,74,0,0,0,0
1,1,57,17,0,0,0,0
1,1,97,80,0,0,0,0
1,1,83,5,0,0,0,0
1,1,24,14,0,0,0,0
1,1,60,33,0,0,0,0
1,1,41,27,0,0,0,0
1,1,86,57,0,0,0,0
1,1,38,27,0,0,0,0
1,1,37,31,0,0,0,0
1,1,31,19,0,0,0,0
1,1,74,6,0,0,0,0
1,1,48,5,0,0,0,0
1,1,92,5,0,0,0,0
1,1,41,6,0,0,0,0
1,1,42,5,0,0,0,0
1,1,35,32,0,0,0,0
1,1,61,32,0,0,0,0
1,1,85,24,0,0,0,0
1,1,48,5,0,0,0,0
1,1,36,31,0,0,0,0
1,1,32,5,0,0,0,0
1,1,28,6,0,0,0,0
1,1,22,12,0,0,0,0
1,1,78,5,0,0,0,0
1,1,98,79,0,0,0,0
1,1,108,74,0,0,0,0
1,1,58,33,0,0,0,0
1,1,8,31,0,0,0,0
1,1,42,27,0,0,0,0
1,1,46,26,0,0,0,0
1,1,64,27,0,0,0,0
1,1,58,33,0,0,0,0
1,1,86,57,0,0,0,0
1,1,35,3,0,0,0,0
1,1,54,34,0,0,0,0
1,1,24,14,0,0,0,0
1,1,98,5,0,0,0,0
1,1,65,48,0,0,0,0
1,1,26,4,0,0,0,0
1,1,101,5,0,0,0,0
1,1,18,12,0,0,0,0
1,1,81,58,0,0,0,0
1,1,51,5,0,0,0,0
1,1,21,20,0,0,0,0
1,1,89,5,0,0,0,0
1,1,53,25,0,0,0,0
1,1,43,27,0,0,0,0
1,1,16,12,0,0,0,0
1,1,32,12,0,0,0,0
1,1,43,8,0,0,0,0
1,1,97,4,0,0,0,0
1,1,26,3,0,0,0,0
1,1,37,27,0,0,0,0
1,1,39,16,0,0,0,0
1,1,59,4,0,0,0,0
1,1,40,31,0,0,0,0
1,1,85,57,0,0,0,0
1,1,20,15,0,0,0,0
1,1,88,6,0,0,0,0
1,1,83,29,0,0,0,0
1,1,91,82,0,0,0,0
1,1,73,6,0,0,0,0
1,1,41,6,0,0,0,0
1,1,62,32,0,0,0,0
1,1,12,4,0,0,0,0
1,1,69,6,0,0,0,0
1,1,49,5,0,0,0,0
1,1,90,5,0,0,0,0
1,1,57,25,0,0,0,0
1,1,35,32,0,0,0,0
1,1,20,5,0,0,0,0
1,1,5,2,0,0,0,0
1,1,62,6,0,0,0,0
1,1,79,59,0,0,0,0
1,1,109,74,0,0,0,0
1,1,33,4,0,0,0,0
1,1,56,6,0,0,0,0
1,1,6,2,0,0,0,0
1,1,44,30,0,0,0,0
1,1,41,31,0,0,0,0
1,1,64,48,0,0,0,0
1,1,89,5,0,0,0,0
1,1,34,4,0,0,0,0
1,1,46,7,0,0,0,0
1,1,84,5,0,0,0,0
1,1,110,73,0,0,0,0
1,1,7,3,0,0,0,0
1,1,59,25,0,0,0,0
1,1,50,26,0,0,0,0
1,1,62,32,0,0,0,0
1,1,84,5,0,0,0,0
1,1,90,5,0,0,0,0
1,1,83,58,0,0,0,0
1,1,66,5,0,0,0,0
1,1,11,3,0,0,0,0
1,1,74,5,0,0,0,0
1,1,93,5,0,0,0,0
1,1,36,31,0,0,0,0
1,1,59,25,0,0,0,0
1,1,47,5,0,0,0,0
1,1,57,33,0,0,0,0
1,1,52,34,0,0,0,0
1,1,49,5,0,0,0,0
1,1,25,12,0,0,0,0
1,1,59,25,0,0,0,0
1,1,94,81,0,0,0,0
1,1,20,12,0,0,0,0
1,1,59,5,0,0,0,0
1,1,38,27,0,0,0,0
1,1,44,6,0,0,0,0
1,1,93,5,0,0,0,0
1,1,39,27,0,0,0,0
1,1,86,57,0,0,0,0
1,1,41,27,0,0,0,0
1,1,36,5,0,0,0,0
1,1,109,4,0,0,0,0
1,1,7,2,0,0,0,0
1,1,97,80,0,0,0,0
1,1,92,82,0,0,0,0
1,1,15,14,0,0,0,0
1,1,65,16,0,0,0,0
1,1,12,11,0,0,0,0
1,1,54,8,0,0,0,0
1,1,54,8,0,0,0,0
1,1,27,3,0,0,0,0
1,1,29,25,0,0,0,0
1,1,16,12,0,0,0,0
1,1,87,56,0,0,0,0
1,1,53,8,0,0,0,0
1,1,62,32,0,0,0,0
1,1,10,11,0,0,0,0
1,1,47,6,0,0,0,0
1,1,84,5,0,0,0,0
1,1,98,79,0,0,0,0
1,1,54,5,0,0,0,0
1,1,65,5,0,0,0,0
1,1,54,5,0,0,0,0
1,1,84,57,0,0,0,0
1,1,28,3,0,0,0,0
1,1,51,26,0,0,0,0
1,1,71,26,0,0,0,0
1,1,15,13,0,0,0,0
1,1,86,57,0,0,0,0
1,1,28,3,0,0,0,0
1,1,30,25,0,0,0,0
1,1,62,32,0,0,0,0
1,1,82,58,0,0,0,0
1,1,40,31,0,0,0,0
1,1,37,31,0,0,0,0
1,1,39,27,0,0,0,0
1,1,40,31,0,0,0,0
1,1,7,3,0,0,0,0
1,1,54,5,0,0,0,0
1,1,82,22,0,0,0,0
1,0,17,16,0,0,0,0
1,1,17,15,0,0,0,0
1,1,62,32,0,0,0,0
1,1,85,57,0,0,0,0
1,1,45,5,0,0,0,0
1,1,84,5,0,0,0,0
1,1,52,26,0,0,0,0
1,1,80,59,0,0,0,0
1,1,40,31,0,0,0,0
1,1,9,3,0,0,0,0
1,1,66,32,0,0,0,0
1,1,97,5,0,0,0,0
1,1,28,25,0,0,0,0
1,1,26,3,0,0,0,0
1,1,47,7,0,0,0,0
1,1,36,31,0,0,0,0
1,1,79,59,0,0,0,0
1,1,50,41,0,0,0,0
1,1,51,6,0,0,0,0
1,1,39,27,0,0,0,0
1,1,8,3,0,0,0,0
1,1,87,56,0,0,0,0
1,1,83,58,0,0,0,0
1,1,29,3,0,0,0,0
1,1,81,6,0,0,0,0
1,1,35,28,0,0,0,0
1,1,72,6,0,0,0,0
1,1,48,5,0,0,0,0
1,1,59,25,0,0,0,0
1,1,86,57,0,0,0,0
1,1,5,3,0,0,0,0
1,1,37,3,0,0,0,0
1,1,58,25,0,0,0,0
1,1,45,5,0,0,0,0
1,1,65,48,0,0,0,0
1,1,54,25,0,0,0,0
1,1,84,57,0,0,0,0
1,1,106,75,0,0,0,0
1,1,26,3,0,0,0,0
1,1,84,57,0,0,0,0
1,1,43,30,0,0,0,0
1,1,29,4,0,0,0,0
1,1,106,75,0,0,0,0
1,1,86,57,0,0,0,0
1,1,45,30,0,0,0,0
1,1,26,14,0,0,0,0
1,1,44,35,0,0,0,0
1,1,36,28,0,0,0,0
1,1,59,25,0,0,0,0
1,1,50,5,0,0,0,0
1,1,15,3,0,0,0,0
1,1,93,82,0,0,0,0
1,1,72,6,0,0,0,0
1,1,39,5,0,0,0,0
1,1,14,12,0,0,0,0
1,1,48,6,0,0,0,0
1,1,92,5,0,0,0,0
1,1,92,5,0,0,0,0
1,1,62,32,0,0,0,0
1,1,62,32,0,0,0,0
1,1,88,84,0,0,0,0
1,1,38,31,0,0,0,0
1,1,36,31,0,0,0,0
1,1,37,31,0,0,0,0
1,1,30,25,0,0,0,0
1,1,91,5,0,0,0,0
1,1,39,3,0,0,0,0
1,1,39,27,0,0,0,0
1,0,17,16,0,0,0,0
1,1,68,5,0,0,0,0
1,1,74,5,0,0,0,0
1,1,35,32,0,0,0,0
1,1,38,5,0,0,0,0
1,1,20,12,0,0,0,0
1,1,33,28,0,0,0,0
1,1,54,7,0,0,0,0
1,1,43,8,0,0,0,0
1,1,84,57,0,0,0,0
1,1,16,8,0,0,0,0
1,1,101,4,0,0,0,0
1,1,57,9,0,0,0,0
1,1,97,5,0,0,0,0
1,1,59,5,0,0,0,0
1,1,37,31,0,0,0,0
1,1,37,31,0,0,0,0
1,1,84,57,0,0,0,0
1,1,38,6,0,0,0,0
1,1,106,4,0,0,0,0
1,1,49,5,0,0,0,0
1,1,44,26,0,0,0,0
1,1,82,5,0,0,0,0
1,1,39,3,0,0,0,0
1,1,56,17,0,0,0,0
1,1,31,3,0,0,0,0
1,1,91,82,0,0,0,0
1,1,41,31,0,0,0,0
1,1,34,3,0,0,0,0
1,1,82,5,0,0,0,0
1,1,104,4,0,0,0,0
1,1,25,14,0,0,0,0
1,1,46,35,0,0,0,0
1,1,39,27,0,0,0,0
1,1,82,5,0,0,0,0
1,1,22,6,0,0,0,0
1,1,38,3,0,0,0,0
1,1,33,28,0,0,0,0
1,1,83,58,0,0,0,0
1,1,39,5,0,0,0,0
1,1,38,4,0,0,0,0
1,1,56,6,0,0,0,0
1,1,63,32,0,0,0,0
1,1,28,25,0,0,0,0
1,1,88,56,0,0,0,0
1,1,62,32,0,0,0,0
1,1,35,11,0,0,0,0
1,1,38,27,0,0,0,0
1,1,85,57,0,0,0,0
1,1,59,25,0,0,0,0
1,1,44,5,0,0,0,0
1,1,34,28,0,0,0,0
1,1,19,3,0,0,0,0
1,1,95,4,0,0,0,0
1,1,43,3,0,0,0,0
1,1,46,6,0,0,0,0
1,1,93,82,0,0,0,0
1,1,38,3,0,0,0,0
1,1,34,28,0,0,0,0
1,1,30,19,0,0,0,0
1,1,37,31,0,0,0,0
1,1,99,5,0,0,0,0
1,1,36,31,0,0,0,0
1,1,41,27,0,0,0,0
1,1,41,24,0,0,0,0
1,1,52,34,0,0,0,0
1,1,66,5,0,0,0,0
1,1,63,32,0,0,0,0
1,1,48,8,0,0,0,0
1,1,29,3,0,0,0,0
1,1,10,10,0,0,0,0
1,1,37,27,0,0,0,0
1,1,84,57,0,0,0,0
1,1,26,14,0,0,0,0
1,1,66,27,0,0,0,0
1,1,86,57,0,0,0,0
1,1,31,3,0,0,0,0
1,1,88,5,0,0,0,0
1,1,89,5,0,0,0,0
1,1,56,6,0,0,0,0
1,1,84,6,0,0,0,0
1,1,91,82,0,0,0,0
1,1,51,34,0,0,0,0
1,1,44,8,0,0,0,0
1,1,83,5,0,0,0,0
1,1,40,3,0,0,0,0
1,1,99,78,0,0,0,0
1,1,98,4,0,0,0,0
1,1,46,26,0,0,0,0
1,1,29,25,0,0,0,0
1,0,30,11,0,0,0,0
1,1,43,8,0,0,0,0
1,1,36,28,0,0,0,0
1,1,36,31,0,0,0,0
1,1,62,32,0,0,0,0
1,1,106,4,0,0,0,0
1,1,98,4,0,0,0,0
1,1,93,5,0,0,0,0
1,1,47,3,0,0,0,0
1,1,42,27,0,0,0,0
1,1,47,35,0,0,0,0
1,1,64,48,0,0,0,0
1,1,39,31,0,0,0,0
1,1,8,2,0,0,0,0
1,1,37,31,0,0,0,0
1,1,86,8,0,0,0,0
1,1,93,5,0,0,0,0
1,1,45,8,0,0,0,0
1,1,61,32,0,0,0,0
1,1,30,3,0,0,0,0
1,1,16,6,0,0,0,0
1,1,38,31,0,0,0,0
1,1,40,31,0,0,0,0
1,1,27,19,0,0,0,0
1,1,57,25,0,0,0,0
1,1,87,56,0,0,0,0
1,1,79,5,0,0,0,0
1,1,34,28,0,0,0,0
1,1,11,41,0,0,0,0
1,1,84,57,0,0,0,0
1,1,49,8,0,0,0,0
1,1,62,48,0,0,0,0
1,1,56,6,0,0,0,0
1,1,84,5,0,0,0,0
1,1,64,4,0,0,0,0
1,1,37,3,0,0,0,0
1,1,19,3,0,0,0,0
1,1,97,4,0,0,0,0
1,1,86,57,0,0,0,0
1,1,46,26,0,0,0,0
1,1,104,4,0,0,0,0
1,1,40,27,0,0,0,0
1,1,50,34,0,0,0,0
1,1,46,26,0,0,0,0
1,1,83,58,0,0,0,0
1,1,69,47,0,0,0,0
1,1,85,57,0,0,0,0
1,1,110,73,0,0,0,0
1,0,18,17,0,0,0,0
1,1,86,57,0,0,0,0
1,1,20,12,0,0,0,0
1,1,57,5,0,0,0,0
1,1,20,12,0,0,0,0
1,1,8,3,0,0,0,0
1,1,59,5,0,0,0,0
1,1,33,28,0,0,0,0
1,1,51,5,0,0,0,0
1,1,56,25,0,0,0,0
1,1,113,72,0,0,0,0
1,1,86,57,0,0,0,0
1,1,35,32,0,0,0,0
1,1,81,5,0,0,0,0
1,1,15,11,0,0,0,0
1,1,61,32,0,0,0,0
1,1,31,4,0,0,0,0
1,1,38,31,0,0,0,0
1,1,62,32,0,0,0,0
1,1,45,9,0,0,0,0
1,0,18,17,0,0,0,0
1,1,31,25,0,0,0,0
1,1,32,25,0,0,0,0
1,1,89,84,0,0,0,0
1,1,105,4,0,0,0,0
1,1,77,5,0,0,0,0
1,1,45,5,0,0,0,0
1,1,85,57,0,0,0,0
1,1,21,12,0,0,0,0
1,1,41,31,0,0,0,0
1,1,39,31,0,0,0,0
1,1,18,9,0,0,0,0
1,1,54,25,0,0,0,0
1,1,73,5,0,0,0,0
1,1,83,58,0,0,0,0
1,1,92,5,0,0,0,0
1,1,84,57,0,0,0,0
1,1,59,33,0,0,0,0
1,1,17,12,0,0,0,0
1,1,48,5,0,0,0,0
1,1,20,3,0,0,0,0
1,1,37,27,0,0,0,0
1,1,37,31,0,0,0,0
1,1,23,3,0,0,0,0
1,1,42,27,0,0,0,0
1,1,90,83,0,0,0,0
1,1,72,5,0,0,0,0
1,1,31,4,0,0,0,0
1,1,37,27,0,0,0,0
1,1,11,1,0,0,0,0
1,1,18,12,0,0,0,0
1,1,85,57,0,0,0,0
1,1,52,5,0,0,0,0
